index,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
114588,64d7b3c3f08d01b2,"""==Meperidine Analogs==
In Vitro Data for Meperidine Analogs with Tritiated Radiotracers.

Tag
DAT / SERT / Opioid (Ki, μM) and Dopamine (IC50, μM)
Uptake Ratio


E
Ar
[3H]WIN 35,428
[3H]Paroxetine
[3H]DAMGO
[3H]Dopamine
DAT/SERT
μ/DAT
μ/SERT

CO2EtPh17.8 ± 2.70.413 ± 0.0440.9212.6 ± 1.243.10.0522.13
CNp-F45†10.1 ± 0.415†8†ndndnd
CNp-Cl22.0 ± 10.15.11 ± 0.5936.8 (51)†36†4.311.670.18
CNp-I8.34 ± 0.670.430 ± 0.003417.3 (61)†36.7 ± 1.319.42.0740.2
CNp-Me41.8 ± 6.113.7 ± 0.440.6 (46)†22†3.050.972.96
CNm,p-Cl22.67 ± 0.240.805 ± 0.1240.0 (46)†11.1 ± 1.23.3215.049.7
CNβ-Naph2.36 ± 0.660.125 ± 0.02215.4 (61)†21.8 ± 1.218.96.53123
CO2Etp-F10.7 ± 2.30.308 ± 0.0261.4747†34.70.144.77
CO2Etp-Cl4.10 ± 1.270.277 ± 0.0404.4126.9 ± 1.214.81.0815.9
CO2Etp-I3.25 ± 0.200.0211 ± 0.00242.3511.1 ± 1.21550.72111
CO2Etp-Me12.4 ± 5.21.61 ± 0.112.6776.2 ± 1.27.690.221.66
CO2Etm,p-Cl20.125 ± 0.0150.0187 ± 0.00262.041.40 ± 1.256.6816.3109
CO2Etβ-Naph1.14 ± 0.380.0072 ± 0.00012.0311.6 ± 1.31581.78282
All values are the mean ± SEM of three experiments performed in triplicate. † Percent inhibition at highest dose tested (100μM).
Some analogs of meperidine were prepared, initially with a bias toward improving DAT binding, but it turned out that these analogs favor the SERT and can even be made selective for this transporter under optimum circumstances (Stacey Lomenzo, Sari Izenwasser).Bioorganic & Medicinal Chemistry Letters, Volume 9, Issue 23, 6 December 1999, Pages 3273-3276 Stacey A. Lomenzo, Sari Izenwasser, Robert M. Gerdes, Jonathan L. Katz, Theresa Kopajtic and Mark L. TrudellLomenzo, S. A.; Rhoden, J. B.; Izenwasser, S.; Wade, D.; Kopajtic, T.; Katz, J. L.; Trudell, M. L.
J. Med. Chem.; (Article); 2005; 48(5); 1336-1343. Even in light of this early warning sign, the authors were still content to press ahead and modify the carboethoxy ester of the p,m-Cl2 analog into a variety of spin-out molecules in a futile attempt to approve DAT binding. (Jill B. Rhoden)Bioorganic & Medicinal Chemistry Volume 13, Issue 19, 1 October 2005, Pages 5623-5634 Although this effort was unprofitable and even detrimental, some of the new compounds were even more SERT selective and robust. None of the analogs tested produced LMA effects or substituted for cocaine in drug discrimination studies. The authors hypothesized that opi",0,0,0,0,0,0
15493,28e2e85adf1c2d19,"Neutral
I think that this page is neutral enough. The only non-neutral things are quotations from other sources.",0,0,0,0,0,0
75932,cb2eba43fa6620ea,"Never Said That! 

I never said you criticised my opinions. I said it was funny that you threw the rulebook in my face regarding my objections toward the rulebook. Go ahead and fucking block me. It just makes you twice as immature. Silence the ones standing up to you.",1,0,1,0,0,0
91442,f47e61974ccba436,"He was not a politician in independent Croatia, nor part of goverment in it. At least not to my knowledge.  (razgovor)",0,0,0,0,0,0
66676,b269628ccfd5baf3,"Other than ME, check out the history of the page  say what you will, other people have claimed this.",0,0,0,0,0,0
99717,1580752b9bef608b,"""
Oppose Although """"Pavel Chekov"""" may be well known to the cognescenti, I doubt that the majority of ordinary readers will know who is being referred to.  """"Checkov (Star Trek)"""", on the other hand, is perfectly clear to both Trekkers and the general public. """"Pavel Chekov (Star Trek)"""" would be OK.  t / c """,0,0,0,0,0,0
2525,06badd54fcb27593,I mean who whats this kind of abuse?,0,0,0,0,0,0
132603,c56e6c16cc12d597,"As a note, I made the following changes to the section:. 134.255.247.88",0,0,0,0,0,0
82362,dc5948a90625f1da,You've already violated the 3RR rule. I do not understand your rampant hostility to making this page conform to the very policy that you suggested should be followed. Do you realize how absolutely insane that is?129.133.124.199,0,0,0,0,0,0
156731,d2c8daa9b7253c77,"I would like to make amends for some of those comments. I can see how someone can interpret those words as off putting. Unfortunately, I was frustrated with the blatant conflict of interest and assumed ownership of articles based on the editing patterns on BAPS and related articles. I did warn you on your talk page so maybe reading some of those policies might help. Hopefully we can resolve our issues and you can observe how I expand the article regarding the court proceedings and legal separation while removing the biases. Thanks",0,0,0,0,0,0
61344,a435e1ebaaa45ca8,"Read this 

Talk:Walt Disney Mini Classics",0,0,0,0,0,0
54880,92aa4980a8246c07,"Fukushima Disaster 

It should be mentioned and referenced that GE designed the Fukushima reactors that went boom.",0,0,0,0,0,0
128688,b03804aa80cd498b,Not my links.  I don't do links much.,0,0,0,0,0,0
125141,9d54046556592680,"dont move a page without consent of talk forum 

you have recently moved Wii to NintendoWii this isnt cool",0,0,0,0,0,0
106416,394ff8d966db29c0,"It's actually kind of funny, though. -",0,0,0,0,0,0
23153,3d3251083df531bb,"""

 Ink 

Done bro, its been added. if you find a source then it wont be reverted so put one on it, but its added  """,0,0,0,0,0,0
64040,ab6179a279bf71c1,Your request at WP:FFU,0,0,0,0,0,0
18524,30e5fad5eeb29638,He has every right to take a mere cartoon too seriously!,0,0,0,0,0,0
120603,852284e205be7ac8,""":::I wouldn't agree with the """"my definition"""" statement, as while they do retain aspects of the main game, they don't (to my knowledge) expand upon those aspects with new elements. I don't doubt that EA calls them spinoffs, but I do doubt that EA uses the term spinoff correctly, and by Wikipedia policy, if EA calls them spinoffs, they're spinoffs if EA calls them spinoffs, EA calls them spinoffs.  (talk|Contribs) 
""",0,0,0,0,0,0
104342,2e49e9a173994da5,"""

Irrelevant to the topic and TLDR. Please confine yourself to a) CAG audit of Discoms b) That the demand was originally raised by BJP - not AAP (ie. AAP is only repeating/supporting BJP's demand made well before AAP sprang up) c) That the Discoms have responded to AAP's """"demand""""  and other AAP's allegations (first publicly raised by AAP in Oct 2012) citing inter-alia AAP co-founder Prashant Bhushan as a party in the case who knows the present Constitutional impossibility of CAG auditing their accounts. Which discom's rebuttal should get equal coverage in this article if AAP's promotional fringe theories are permitted. The defamation has been withdrawn from AAP website's """"pol khol"""" page (which can be independently verified), which is why I again request - stable secondary sources. Several authentic links (for eg. on DERC's website) about Prashant Bhushan's involvement/impleadment are available online and are NOT restricted to your link. He was not acting as a lawyer, he was impleaded as a intervening party and was represented by his brother Jayant Bhushan (who is a senior advocate).  """,0,0,0,0,0,0
133243,c8e6dfb694ac2dfc,Sorry but promotional pics released by the artist and hisgh school yearbook photos are not in violation of copyright laws.,0,0,0,0,0,0
154644,b1082a74affa11f5,"""
Noone really cares for your opinion, that's  how it goes here, technically. Ewrestlingnews isn't reliable.  jan→  """,0,0,0,0,0,0
24502,40bb1e7b6f1ad409,"""

hmm

""""It's an encyclopedia, not an experiment in democracy.""""

Apparently it is both.""",0,0,0,0,0,0
42074,703e8a605d93208a,He still has his American passport but he also STILL has his Mexican citizenship. Boxrec.com is a Very Trusted Site. Margarito holds a six week Camp in the U.S. but spend all his other time in Mexico. My argument is that Antonio is both a Mexican & American citizen but he's better known as a Mexican.,0,0,0,0,0,0
8586,16c83d1adf35878e,"""::*Pot, meet kettle.    speak! 
""",0,0,0,0,0,0
88376,ec6b807a57840062,"Needs updating

Article needs updating post the credit debacle of 2007.  CPDOs have become the poster child of the hidden risks in structured products.",0,0,0,0,0,0
56268,965cd4189278ca0e,""" Welcome, 71.125.85.88!

Hello, 71.125.85.88 and welcome to Wikipedia! I'm , one of the thousands of editors here at Wikipedia. Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:

    The five pillars of Wikipedia
    How to edit a page
    Help pages
    Tutorial
    How to write a great article
    Manual of Style
    Fun stuff...

I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. You may also think about creating an account, which will make it easier for you to track your own edits.  If you need help, check out Wikipedia:Where to ask a question, ask me on my User talk:Figureskatingfan, or type {{helpme}} here on your talk page and someone will show up shortly to answer your questions. Again, welcome!    """,0,0,0,0,0,0
64310,ac1558b036f803b3,"""Your POV needs actual Arabic sources that use the term """"Khalij-e-Arabi"""" before the 20th century (when Arab nationalism did not exist in its current form).    Or You need scholars with explicit sentences (not your intrepretation) that say: """"Bosworth,Sick,..etc. are wrong and the name was used by Arabs before the 20th century and it was not a product of Nationalism"""".  """,0,0,0,0,0,0
72918,c318d06bc0bc37d9,"""
Setwisohi sums up the issue quite succinctly with the comment """"we still have reliable 3rd party sources saying that UKIP are a Populist party against the opinion of one/some editor/s saying they are not."""" Let's be blunt about this: the 'opinions' of Wiki editors are not worth a fig. Editors are explicitly forbidden to base articles or edits on their opinions. It's the sources which count. While there are relaible third party sources all pointing one way and no sources offering the contrary view, there is no need for debate. And, contrary to what Twilde says, the word populism is not """"loaded, subjective and deeply ambiguous"""". Used by political scientists and commenators it has a very precise meaning. If some readers do not understand it, that is their problem and they need to find out more by reading the works of experts, but it is no reason to do away with it.   """,0,0,0,0,0,0
44805,77b3b211cf84405b,"Windmills 

The only time I am removing (or changing) a year is when the article does not support that year.  Apparently this happens more often then I expected.  Per your comment, apparently windmills and lighthouses have issues here.",0,0,0,0,0,0
69042,b8b8d5c9b01a5973,"I stumbled over this page after having a discussion with my boss (who was taught by Steele). The article was a bit of a shambles so I did some google searching and hopefully improved it a bit. IMO it reads like an essay so i have tagged it as such as I think it needs some wikification. I know I have at least three or four experienced editors watching every edit I make, so maybe one of them can comment, or wikify the article?",0,0,0,0,0,0
